BranchID,Employer,SalesForceID,TimesheetType,Date,Enrolled Hours-Total,Enrolled Hours-Hourly,HourlyEnrolledWorked,Enrolled Hours-Salaried,Enrolled Users-Total,UnEnrolled Hours,Total Hours(Enrolled + Unenrolled),UnenrolledUsers-Total,Employees in TA,Last TA File Process Date
2017,GSP Retail,0018W00001si31q,,2/2/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/3/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/4/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/5/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/6/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/7/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/8/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/10/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/11/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/12/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/13/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/14/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/15/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/16/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/17/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/18/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/19/2025 0:00,0,0,0,0,0,0,0,0,0,
2017,GSP Retail,0018W00001si31q,,2/20/2025 0:00,0,0,0,0,0,0,0,0,0,
2237,Hallmark,0018W00001ZNMgiQAH,,2/1/2025 0:00,921.37,919.87,108,1.5,109,0,921.37,0,109,
2237,Hallmark,0018W00001ZNMgiQAH,,2/2/2025 0:00,875.33,872.83,104,2.5,105,0,875.33,0,105,
2237,Hallmark,0018W00001ZNMgiQAH,,2/3/2025 0:00,3326.79,3192.24,365,134.55,383,0,3326.79,0,383,
2237,Hallmark,0018W00001ZNMgiQAH,,2/4/2025 0:00,3364.47,3197.62,385,166.85,405,0,3364.47,0,405,
2237,Hallmark,0018W00001ZNMgiQAH,,2/5/2025 0:00,2875.93,2776.41,336,99.52,348,0,2875.93,0,348,
2237,Hallmark,0018W00001ZNMgiQAH,,2/6/2025 0:00,3644.81,3484.31,407,160.5,426,0,3644.81,0,426,
2237,Hallmark,0018W00001ZNMgiQAH,,2/7/2025 0:00,3414.98,3271.23,403,143.75,421,0,3414.98,0,421,
2237,Hallmark,0018W00001ZNMgiQAH,,2/8/2025 0:00,1047.16,1047.16,128,0,128,0,1047.16,0,128,
2237,Hallmark,0018W00001ZNMgiQAH,,2/9/2025 0:00,865.72,861.72,120,4,121,0,865.72,0,121,
2237,Hallmark,0018W00001ZNMgiQAH,,2/10/2025 0:00,2659.71,2543.33,301,116.38,316,0,2659.71,0,316,
2237,Hallmark,0018W00001ZNMgiQAH,,2/11/2025 0:00,3866.99,3698.04,416,168.95,436,0,3866.99,0,436,
2237,Hallmark,0018W00001ZNMgiQAH,,2/12/2025 0:00,1960.93,1869.61,222,91.32,232,0,1960.93,0,232,
2237,Hallmark,0018W00001ZNMgiQAH,,2/13/2025 0:00,3542.02,3394.15,395,147.87,413,0,3542.02,0,413,
2237,Hallmark,0018W00001ZNMgiQAH,,2/14/2025 0:00,3436.26,3294.28,419,141.98,436,0,3436.26,0,436,
2237,Hallmark,0018W00001ZNMgiQAH,,2/15/2025 0:00,1056.89,1042.89,132,14,134,0,1056.89,0,134,
2237,Hallmark,0018W00001ZNMgiQAH,,2/16/2025 0:00,1162.49,1157.49,150,5,151,0,1162.49,0,151,
2237,Hallmark,0018W00001ZNMgiQAH,,2/17/2025 0:00,3239.93,3097.18,380,142.75,398,0,3239.93,0,398,
2237,Hallmark,0018W00001ZNMgiQAH,,2/18/2025 0:00,970.02,946.02,117,24,119,0,970.02,0,119,
2237,Hallmark,0018W00001ZNMgiQAH,,2/19/2025 0:00,1036.67,986.67,121,50,127,0,1036.67,0,127,
2237,Hallmark,0018W00001ZNMgiQAH,,2/20/2025 0:00,90.5,82.5,10,8,11,0,90.5,0,11,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/1/2025 0:00,950.66,950.66,163,0,163,0,950.66,0,163,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/2/2025 0:00,179.97,179.97,25,0,25,0,179.97,0,25,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/3/2025 0:00,5200.49,3216.99,400,1983.5,647,0,5200.49,0,647,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/4/2025 0:00,5309.75,3334.25,418,1975.5,665,0,5309.75,0,665,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/5/2025 0:00,5189.73,3206.23,410,1983.5,657,0,5189.73,0,657,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/6/2025 0:00,5385.03,3401.53,426,1983.5,673,0,5385.03,0,673,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/7/2025 0:00,5241.68,3258.18,413,1983.5,660,0,5241.68,0,660,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/8/2025 0:00,1053.17,1053.17,187,0,187,0,1053.17,0,187,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/9/2025 0:00,173.33,173.33,22,0,22,0,173.33,0,22,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/10/2025 0:00,5232.31,3255.81,407,1976.5,654,0,5232.31,0,654,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/11/2025 0:00,5395.18,3411.68,424,1983.5,671,0,5395.18,0,671,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/12/2025 0:00,5281.44,3297.94,421,1983.5,668,0,5281.44,0,668,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/13/2025 0:00,5402.07,3426.57,426,1975.5,673,0,5402.07,0,673,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/14/2025 0:00,5197.29,3237.79,407,1959.5,654,0,5197.29,0,654,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/15/2025 0:00,1017.34,1017.34,184,0,184,0,1017.34,0,184,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/16/2025 0:00,190.92,190.92,28,0,28,0,190.92,0,28,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/17/2025 0:00,5200.23,3216.73,401,1983.5,648,0,5200.23,0,648,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/18/2025 0:00,5367.31,3386.81,426,1980.5,673,0,5367.31,0,673,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/19/2025 0:00,3354.87,1371.37,315,1983.5,562,0,3354.87,0,562,
1938,Hankey Investment Company LP,0018W00001gIuNR,,2/20/2025 0:00,79.5,0,0,79.5,9,0,79.5,0,9,
2331,Harlem Children's Zone,,,2/1/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/2/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/3/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/4/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/5/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/6/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/7/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/8/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/10/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/11/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/12/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/13/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/14/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/15/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/16/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/17/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/18/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/19/2025 0:00,0,0,0,0,0,0,0,0,0,
2331,Harlem Children's Zone,,,2/20/2025 0:00,0,0,0,0,0,0,0,0,0,
2116,Haven Health,0018W000027jGSz,,2/1/2025 0:00,1105.25,1105.25,84,0,84,0,1105.25,0,84,
2116,Haven Health,0018W000027jGSz,,2/2/2025 0:00,734.37,726.72,78,7.65,79,0,734.37,0,79,
2116,Haven Health,0018W000027jGSz,,2/3/2025 0:00,1407.02,1103.02,122,304,160,0,1407.02,0,160,
2116,Haven Health,0018W000027jGSz,,2/4/2025 0:00,1398.31,1079.13,116,319.18,155,0,1398.31,0,155,
2116,Haven Health,0018W000027jGSz,,2/5/2025 0:00,1371.13,1067.13,117,304,155,0,1371.13,0,155,
2116,Haven Health,0018W000027jGSz,,2/6/2025 0:00,1537.28,1233.28,127,304,165,0,1537.28,0,165,
2116,Haven Health,0018W000027jGSz,,2/7/2025 0:00,1701.26,1389.26,125,312,163,0,1701.26,0,163,
2116,Haven Health,0018W000027jGSz,,2/8/2025 0:00,1207.11,1207.11,91,0,91,0,1207.11,0,91,
2116,Haven Health,0018W000027jGSz,,2/9/2025 0:00,844.7,837.02,85,7.68,86,0,844.7,0,86,
2116,Haven Health,0018W000027jGSz,,2/10/2025 0:00,1359.12,1034.33,113,324.79,152,0,1359.12,0,152,
2116,Haven Health,0018W000027jGSz,,2/11/2025 0:00,1355.12,1037.9,113,317.22,152,0,1355.12,0,152,
2116,Haven Health,0018W000027jGSz,,2/12/2025 0:00,1394.16,1082.16,113,312,152,0,1394.16,0,152,
2116,Haven Health,0018W000027jGSz,,2/13/2025 0:00,1502.03,1190.03,122,312,161,0,1502.03,0,161,
2116,Haven Health,0018W000027jGSz,,2/14/2025 0:00,1367.67,1055.67,101,312,140,0,1367.67,0,140,
2116,Haven Health,0018W000027jGSz,,2/15/2025 0:00,1201.43,1201.43,91,0,91,0,1201.43,0,91,
2116,Haven Health,0018W000027jGSz,,2/16/2025 0:00,670.05,662.2,71,7.85,72,0,670.05,0,72,
2116,Haven Health,0018W000027jGSz,,2/17/2025 0:00,1359.4,1047.4,113,312,152,0,1359.4,0,152,
2116,Haven Health,0018W000027jGSz,,2/18/2025 0:00,1220.54,900.87,100,319.67,139,0,1220.54,0,139,
2116,Haven Health,0018W000027jGSz,,2/19/2025 0:00,613.93,301.93,52,312,91,0,613.93,0,91,
2116,Haven Health,0018W000027jGSz,,2/20/2025 0:00,324,20,2,304,40,0,324,0,40,
2282,HCF Management,0011I00001FcFdAQAV,,2/1/2025 0:00,5504.37,5504.37,487,0,487,0,5504.37,0,487,
2282,HCF Management,0011I00001FcFdAQAV,,2/2/2025 0:00,4359.35,4359.35,483,0,483,0,4359.35,0,483,
2282,HCF Management,0011I00001FcFdAQAV,,2/3/2025 0:00,5346.73,4838.73,548,508,612,0,5346.73,0,612,
2282,HCF Management,0011I00001FcFdAQAV,,2/4/2025 0:00,5830.9,5294.9,614,536,680,0,5830.9,0,680,
2282,HCF Management,0011I00001FcFdAQAV,,2/5/2025 0:00,5694.95,5158.95,589,536,655,0,5694.95,0,655,
2282,HCF Management,0011I00001FcFdAQAV,,2/6/2025 0:00,6084.25,5548.25,598,536,664,0,6084.25,0,664,
2282,HCF Management,0011I00001FcFdAQAV,,2/7/2025 0:00,6685.9,6145.9,607,540,673,0,6685.9,0,673,
2282,HCF Management,0011I00001FcFdAQAV,,2/8/2025 0:00,5411.09,5411.09,493,0,493,0,5411.09,0,493,
2282,HCF Management,0011I00001FcFdAQAV,,2/9/2025 0:00,4289.35,4289.35,481,0,481,0,4289.35,0,481,
2282,HCF Management,0011I00001FcFdAQAV,,2/10/2025 0:00,5501.9,4965.9,576,536,642,0,5501.9,0,642,
2282,HCF Management,0011I00001FcFdAQAV,,2/11/2025 0:00,5888.07,5352.07,634,536,700,0,5888.07,0,700,
2282,HCF Management,0011I00001FcFdAQAV,,2/12/2025 0:00,5837.5,5301.5,625,536,691,0,5837.5,0,691,
2282,HCF Management,0011I00001FcFdAQAV,,2/13/2025 0:00,5923.38,5379.38,594,544,660,0,5923.38,0,660,
2282,HCF Management,0011I00001FcFdAQAV,,2/14/2025 0:00,6686.05,6142.05,603,544,669,0,6686.05,0,669,
2282,HCF Management,0011I00001FcFdAQAV,,2/15/2025 0:00,5585.11,5585.11,502,0,502,0,5585.11,0,502,
2282,HCF Management,0011I00001FcFdAQAV,,2/16/2025 0:00,4086.73,4086.73,463,0,463,0,4086.73,0,463,
2282,HCF Management,0011I00001FcFdAQAV,,2/17/2025 0:00,5267.79,4733.34,549,534.45,615,0,5267.79,0,615,
2282,HCF Management,0011I00001FcFdAQAV,,2/18/2025 0:00,5877.95,5341.95,614,536,680,0,5877.95,0,680,
2282,HCF Management,0011I00001FcFdAQAV,,2/19/2025 0:00,3863.03,3327.03,426,536,492,0,3863.03,0,492,
2282,HCF Management,0011I00001FcFdAQAV,,2/20/2025 0:00,575,71,9,504,71,0,575,0,71,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/1/2025 0:00,0,0,0,0,0,0,0,0,0,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/2/2025 0:00,0,0,0,0,0,0,0,0,0,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/3/2025 0:00,626.8,18.8,3,608,79,0,626.8,0,79,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/4/2025 0:00,628.2,20.2,3,608,79,0,628.2,0,79,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/5/2025 0:00,637.5,29.5,4,608,80,0,637.5,0,80,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/6/2025 0:00,616.7,20.2,3,596.5,78,0,616.7,0,78,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/7/2025 0:00,603.5,19.5,4,584,77,0,603.5,0,77,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/8/2025 0:00,0,0,0,0,0,0,0,0,0,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/9/2025 0:00,1.5,1.5,1,0,1,0,1.5,0,1,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/10/2025 0:00,622.8,22.8,3,600,78,0,622.8,0,78,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/11/2025 0:00,620.1,20.1,3,600,78,0,620.1,0,78,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/12/2025 0:00,631.7,31.7,4,600,79,0,631.7,0,79,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/13/2025 0:00,620.3,20.3,3,600,78,0,620.3,0,78,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/14/2025 0:00,598.7,21.7,4,577,77,0,598.7,0,77,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/15/2025 0:00,1.4,1.4,1,0,1,0,1.4,0,1,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/16/2025 0:00,2.4,2.4,1,0,1,0,2.4,0,1,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/17/2025 0:00,590.7,18.2,3,572.5,75,0,590.7,0,75,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/18/2025 0:00,620.2,23.7,3,596.5,78,0,620.2,0,78,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/19/2025 0:00,613.5,5.5,2,608,78,0,613.5,0,78,
1841,Health Dimensions Group,0018W00001ZNYvl,,2/20/2025 0:00,368,0,0,368,46,0,368,0,46,
2071,Henderson Libraries,0018W00001ZOGN4,,2/1/2025 0:00,43,43,7,0,7,0,43,0,7,
2071,Henderson Libraries,0018W00001ZOGN4,,2/2/2025 0:00,0,0,0,0,0,0,0,0,0,
2071,Henderson Libraries,0018W00001ZOGN4,,2/3/2025 0:00,106.25,80.25,11,26,14,0,106.25,0,14,
2071,Henderson Libraries,0018W00001ZOGN4,,2/4/2025 0:00,114.5,88.5,12,26,15,0,114.5,0,15,
2071,Henderson Libraries,0018W00001ZOGN4,,2/5/2025 0:00,106.5,82.5,11,24,14,0,106.5,0,14,
2071,Henderson Libraries,0018W00001ZOGN4,,2/6/2025 0:00,106,82,11,24,14,0,106,0,14,
2071,Henderson Libraries,0018W00001ZOGN4,,2/7/2025 0:00,95.75,75.75,11,20,14,0,95.75,0,14,
2071,Henderson Libraries,0018W00001ZOGN4,,2/8/2025 0:00,41.5,41.5,7,0,7,0,41.5,0,7,
2071,Henderson Libraries,0018W00001ZOGN4,,2/9/2025 0:00,0,0,0,0,0,0,0,0,0,
2071,Henderson Libraries,0018W00001ZOGN4,,2/10/2025 0:00,112.5,86.5,12,26,15,0,112.5,0,15,
2071,Henderson Libraries,0018W00001ZOGN4,,2/11/2025 0:00,112.5,86.5,12,26,15,0,112.5,0,15,
2071,Henderson Libraries,0018W00001ZOGN4,,2/12/2025 0:00,101.5,77.5,11,24,14,0,101.5,0,14,
2071,Henderson Libraries,0018W00001ZOGN4,,2/13/2025 0:00,102.5,78.5,11,24,14,0,102.5,0,14,
2071,Henderson Libraries,0018W00001ZOGN4,,2/14/2025 0:00,96.5,76.5,11,20,14,0,96.5,0,14,
2071,Henderson Libraries,0018W00001ZOGN4,,2/15/2025 0:00,38.5,38.5,6,0,6,0,38.5,0,6,
2071,Henderson Libraries,0018W00001ZOGN4,,2/16/2025 0:00,0,0,0,0,0,0,0,0,0,
2071,Henderson Libraries,0018W00001ZOGN4,,2/17/2025 0:00,104,80,10,24,13,0,104,0,13,
2071,Henderson Libraries,0018W00001ZOGN4,,2/18/2025 0:00,110.25,86.25,12,24,15,0,110.25,0,15,
2071,Henderson Libraries,0018W00001ZOGN4,,2/19/2025 0:00,53.25,29.25,6,24,9,0,53.25,0,9,
2071,Henderson Libraries,0018W00001ZOGN4,,2/20/2025 0:00,32,8,1,24,4,0,32,0,4,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/1/2025 0:00,286.26,286.26,38,0,38,0,286.26,0,38,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/2/2025 0:00,268.91,268.91,34,0,34,0,268.91,0,34,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/3/2025 0:00,363.22,363.22,46,0,46,0,363.22,0,46,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/4/2025 0:00,419.41,419.41,53,0,53,0,419.41,0,53,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/5/2025 0:00,433.07,433.07,56,0,56,0,433.07,0,56,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/6/2025 0:00,420.07,420.07,55,0,55,0,420.07,0,55,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/7/2025 0:00,415.38,415.38,56,0,56,0,415.38,0,56,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/8/2025 0:00,254.96,254.96,37,0,37,0,254.96,0,37,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/9/2025 0:00,295.31,295.31,41,0,41,0,295.31,0,41,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/10/2025 0:00,371.28,371.28,48,0,48,0,371.28,0,48,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/11/2025 0:00,354.11,354.11,46,0,46,0,354.11,0,46,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/12/2025 0:00,414.62,414.62,54,0,54,0,414.62,0,54,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/13/2025 0:00,411.95,411.95,56,0,56,0,411.95,0,56,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/14/2025 0:00,391.7,391.7,53,0,53,0,391.7,0,53,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/15/2025 0:00,308.76,308.76,46,0,46,0,308.76,0,46,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/16/2025 0:00,265.56,265.56,37,0,37,0,265.56,0,37,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/17/2025 0:00,366.89,366.89,48,0,48,0,366.89,0,48,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/18/2025 0:00,400.15,400.15,50,0,50,0,400.15,0,50,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/19/2025 0:00,146.89,146.89,20,0,20,0,146.89,0,20,
1987,Herdrich Petroleum Corp,0018W00001gIeyj,,2/20/2025 0:00,0,0,0,0,0,0,0,0,0,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/1/2025 0:00,402.5,402.5,37,0,37,0,402.5,0,37,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/2/2025 0:00,389,389,37,0,37,0,389,0,37,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/3/2025 0:00,558.75,558.75,56,0,56,0,558.75,0,56,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/4/2025 0:00,552.25,552.25,55,0,55,0,552.25,0,55,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/5/2025 0:00,632,632,65,0,65,0,632,0,65,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/6/2025 0:00,545.25,545.25,57,0,57,0,545.25,0,57,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/7/2025 0:00,515,515,52,0,52,0,515,0,52,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/8/2025 0:00,418,418,40,0,40,0,418,0,40,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/9/2025 0:00,395.5,395.5,38,0,38,0,395.5,0,38,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/10/2025 0:00,558,558,58,0,58,0,558,0,58,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/11/2025 0:00,589,589,65,0,65,0,589,0,65,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/12/2025 0:00,622.25,622.25,61,0,61,0,622.25,0,61,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/13/2025 0:00,574.75,574.75,58,0,58,0,574.75,0,58,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/14/2025 0:00,564.5,564.5,59,0,59,0,564.5,0,59,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/15/2025 0:00,415.75,415.75,41,0,41,0,415.75,0,41,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/16/2025 0:00,403.5,403.5,36,0,36,0,403.5,0,36,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/17/2025 0:00,484.25,484.25,49,0,49,0,484.25,0,49,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/18/2025 0:00,595,595,61,0,61,0,595,0,61,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/19/2025 0:00,75.75,75.75,12,0,12,0,75.75,0,12,
1881,Heritage Community of Kalamazoo,0018W00001ZNnsr,,2/20/2025 0:00,16,16,2,0,2,0,16,0,2,
2114,Hero DVO,0018W000027jtZh,,2/1/2025 0:00,256.04,248.04,49,8,50,0,256.04,0,50,
2114,Hero DVO,0018W000027jtZh,,2/2/2025 0:00,10.43,10.43,1,0,1,0,10.43,0,1,
2114,Hero DVO,0018W000027jtZh,,2/3/2025 0:00,1824.8,1517.53,186,307.27,224,0,1824.8,0,224,
2114,Hero DVO,0018W000027jtZh,,2/4/2025 0:00,2073.91,1766.39,219,307.52,257,0,2073.91,0,257,
2114,Hero DVO,0018W000027jtZh,,2/5/2025 0:00,2020.04,1711.39,211,308.65,249,0,2020.04,0,249,
2114,Hero DVO,0018W000027jtZh,,2/6/2025 0:00,1955.02,1647.85,208,307.17,246,0,1955.02,0,246,
2114,Hero DVO,0018W000027jtZh,,2/7/2025 0:00,1864.56,1559.03,200,305.53,238,0,1864.56,0,238,
2114,Hero DVO,0018W000027jtZh,,2/8/2025 0:00,205.85,200.1,39,5.75,40,0,205.85,0,40,
2114,Hero DVO,0018W000027jtZh,,2/9/2025 0:00,23.25,23.25,2,0,2,0,23.25,0,2,
2114,Hero DVO,0018W000027jtZh,,2/10/2025 0:00,1825.23,1527.46,187,297.77,224,0,1825.23,0,224,
2114,Hero DVO,0018W000027jtZh,,2/11/2025 0:00,2097.17,1790.7,221,306.47,259,0,2097.17,0,259,
2114,Hero DVO,0018W000027jtZh,,2/12/2025 0:00,1668.74,1367.72,188,301.02,225,0,1668.74,0,225,
2114,Hero DVO,0018W000027jtZh,,2/13/2025 0:00,2064.1,1757.25,218,306.85,256,0,2064.1,0,256,
2114,Hero DVO,0018W000027jtZh,,2/14/2025 0:00,1839.72,1543.21,199,296.51,236,0,1839.72,0,236,
2114,Hero DVO,0018W000027jtZh,,2/15/2025 0:00,262.53,248.78,44,13.75,46,0,262.53,0,46,
2114,Hero DVO,0018W000027jtZh,,2/16/2025 0:00,3.4,3.4,1,0,1,0,3.4,0,1,
2114,Hero DVO,0018W000027jtZh,,2/17/2025 0:00,1871.88,1580.11,196,291.77,232,0,1871.88,0,232,
2114,Hero DVO,0018W000027jtZh,,2/18/2025 0:00,1619.07,1319.05,179,300.02,216,0,1619.07,0,216,
2114,Hero DVO,0018W000027jtZh,,2/19/2025 0:00,964.52,654.08,148,310.44,186,0,964.52,0,186,
2114,Hero DVO,0018W000027jtZh,,2/20/2025 0:00,249.02,0,0,249.02,31,0,249.02,0,31,
2229,Highland Homes,0018W00002KPtpyQAD,,2/1/2025 0:00,80.67,80.67,11,0,11,0,80.67,0,11,
2229,Highland Homes,0018W00002KPtpyQAD,,2/2/2025 0:00,52.17,44.67,9,7.5,10,0,52.17,0,10,
2229,Highland Homes,0018W00002KPtpyQAD,,2/3/2025 0:00,1194.48,47,7,1147.48,147,0,1194.48,0,147,
2229,Highland Homes,0018W00002KPtpyQAD,,2/4/2025 0:00,1211.7,93.16,12,1118.54,152,0,1211.7,0,152,
2229,Highland Homes,0018W00002KPtpyQAD,,2/5/2025 0:00,1256.84,133.66,17,1123.18,157,0,1256.84,0,157,
2229,Highland Homes,0018W00002KPtpyQAD,,2/6/2025 0:00,1259.66,141.92,20,1117.74,160,0,1259.66,0,160,
2229,Highland Homes,0018W00002KPtpyQAD,,2/7/2025 0:00,1202.9,103.25,15,1099.65,155,0,1202.9,0,155,
2229,Highland Homes,0018W00002KPtpyQAD,,2/8/2025 0:00,124.08,124.08,17,0,17,0,124.08,0,17,
2229,Highland Homes,0018W00002KPtpyQAD,,2/9/2025 0:00,52,42,8,10,10,0,52,0,10,
2229,Highland Homes,0018W00002KPtpyQAD,,2/10/2025 0:00,1157.37,35,6,1122.37,146,0,1157.37,0,146,
2229,Highland Homes,0018W00002KPtpyQAD,,2/11/2025 0:00,1225.95,110.54,13,1115.41,153,0,1225.95,0,153,
